# t_s,canli_hip_flx_derece,canli_knee_flx_derece,canli_ankle_flx_derece,pasif_hip_flx_derece,pasif_knee_flx_derece,pasif_ankle_flx_derece
1.683150,15.017248,-118.697465,16.506384,-1.760489,-112.253634,-33.640658
1.683300,15.024546,-118.712823,16.526689,-1.760406,-112.253080,-33.679752
1.683450,15.031736,-118.728139,16.547879,-1.760321,-112.252503,-33.722034
1.683600,15.038850,-118.743432,16.569914,-1.760242,-112.251957,-33.766866
1.683750,15.045919,-118.758704,16.592573,-1.760175,-112.251496,-33.813587
1.683900,15.052977,-118.773948,16.615508,-1.760130,-112.251176,-33.861524
1.684050,15.060054,-118.789153,16.638315,-1.760113,-112.251051,-33.910010
1.684200,15.067174,-118.804308,16.660622,-1.760133,-112.251169,-33.958397
1.684350,15.074356,-118.819407,16.682159,-1.760196,-112.251577,-33.500000
1.684500,15.081608,-118.834443,16.702808,-1.760264,-112.252015,-33.503063
1.684650,15.088921,-118.849376,16.722580,-1.760295,-112.252206,-33.512167
1.684800,15.096287,-118.864222,16.741708,-1.760292,-112.252162,-33.527120
1.684950,15.103694,-118.879011,16.760556,-1.760257,-112.251902,-33.547637
1.685100,15.111123,-118.893778,16.779535,-1.760196,-112.251459,-33.573357
1.685250,15.118557,-118.908554,16.799016,-1.760113,-112.250867,-33.603844
1.685400,15.125979,-118.923358,16.819255,-1.760014,-112.250171,-33.638599
1.685550,15.133379,-118.938199,16.840339,-1.759907,-112.249418,-33.677069
1.685700,15.140748,-118.953069,16.862174,-1.759798,-112.248660,-33.718658
1.685850,15.148082,-118.967950,16.884498,-1.759695,-112.247951,-33.762735
1.686000,15.155382,-118.982814,16.906944,-1.759606,-112.247346,-33.808647
1.686150,15.162648,-118.997627,16.929105,-1.759539,-112.246899,-33.855734
1.686300,15.169881,-119.012360,16.950622,-1.759501,-112.246664,-33.903339
1.686450,15.177077,-119.026984,16.971253,-1.759499,-112.246690,-33.950827
1.686600,15.184232,-119.041484,16.990921,-1.759541,-112.247019,-33.997600
1.686750,15.191334,-119.055851,17.009724,-1.759632,-112.247688,-33.500000
1.686900,15.198370,-119.070086,17.027912,-1.759731,-112.248409,-33.503103
1.687050,15.205326,-119.084196,17.045837,-1.759793,-112.248877,-33.512330
1.687200,15.212189,-119.098189,17.063878,-1.759819,-112.249101,-33.527491
1.687350,15.218947,-119.112075,17.082360,-1.759813,-112.249101,-33.548304
1.687500,15.225594,-119.125856,17.101496,-1.759779,-112.248903,-33.574406
1.687650,15.232132,-119.139530,17.121343,-1.759723,-112.248544,-33.605360
1.687800,15.238565,-119.153089,17.141790,-1.759650,-112.248064,-33.640664
1.687950,15.244904,-119.166522,17.162592,-1.759568,-112.247510,-33.679759
1.688100,15.251163,-119.179813,17.183419,-1.759483,-112.246933,-33.722043
1.688250,15.257350,-119.192949,17.203934,-1.759404,-112.246387,-33.766876
1.688400,15.263471,-119.205920,17.223859,-1.759338,-112.245927,-33.813598
1.688550,15.269525,-119.218724,17.243035,-1.759293,-112.245608,-33.861538
1.688700,15.275507,-119.231366,17.261442,-1.759277,-112.245483,-33.910026
1.688850,15.281404,-119.243856,17.279208,-1.759297,-112.245602,-33.958415
1.689000,15.287202,-119.256210,17.296567,-1.759360,-112.246009,-33.500000
1.689150,15.292883,-119.268443,17.313818,-1.759428,-112.246449,-33.503063
1.689300,15.298430,-119.280566,17.331251,-1.759460,-112.246640,-33.512168
1.689450,15.303829,-119.292586,17.349091,-1.759457,-112.246595,-33.527121
1.689600,15.309071,-119.304500,17.367450,-1.759423,-112.246337,-33.547639
1.689750,15.314150,-119.316293,17.386307,-1.759362,-112.245893,-33.573360
1.689900,15.319067,-119.327947,17.405512,-1.759279,-112.245302,-33.603848
1.690050,15.323826,-119.339437,17.424822,-1.759181,-112.244607,-33.638604
1.690200,15.328435,-119.350738,17.443953,-1.759074,-112.243854,-33.677076
1.690350,15.332900,-119.361826,17.462639,-1.758965,-112.243096,-33.718666
1.690500,15.337230,-119.372688,17.480688,-1.758863,-112.242388,-33.762745
1.690650,15.341429,-119.383318,17.498022,-1.758774,-112.241783,-33.808659
1.690800,15.345501,-119.393720,17.514692,-1.758707,-112.241337,-33.855748
1.690950,15.349447,-119.403908,17.530865,-1.758669,-112.241102,-33.903355
1.691100,15.353265,-119.413903,17.546788,-1.758668,-112.241127,-33.950844
1.691250,15.356955,-119.423728,17.562734,-1.758710,-112.241457,-33.997620
1.691400,15.360519,-119.433405,17.578949,-1.758802,-112.242126,-33.500000
1.691550,15.363960,-119.442957,17.595600,-1.758901,-112.242848,-33.503103
1.691700,15.367287,-119.452396,17.612742,-1.758963,-112.243316,-33.512331
1.691850,15.370509,-119.461731,17.630314,-1.758989,-112.243541,-33.527492
1.692000,15.373641,-119.470966,17.648154,-1.758984,-112.243541,-33.548306
1.692150,15.376697,-119.480100,17.666041,-1.758950,-112.243344,-33.574409
1.692300,15.379690,-119.489134,17.683740,-1.758894,-112.242985,-33.605364
1.692450,15.382633,-119.498066,17.701059,-1.758822,-112.242505,-33.640669
1.692600,15.385535,-119.506902,17.717886,-1.758740,-112.241952,-33.679766
1.692750,15.388399,-119.515647,17.734213,-1.758656,-112.241375,-33.722051
1.692900,15.391227,-119.524313,17.750137,-1.758577,-112.240830,-33.766886
1.693050,15.394015,-119.532912,17.765834,-1.758511,-112.240370,-33.813610
1.693200,15.396760,-119.541456,17.781526,-1.758467,-112.240051,-33.861551
1.693350,15.399457,-119.549955,17.797430,-1.758451,-112.239926,-33.910041
1.693500,15.402100,-119.558413,17.813714,-1.758471,-112.240046,-33.958432
1.693650,15.404687,-119.566830,17.830466,-1.758535,-112.240454,-33.500000
1.693800,15.407218,-119.575197,17.847671,-1.758604,-112.240894,-33.503063
1.693950,15.409694,-119.583504,17.865225,-1.758636,-112.241085,-33.512168
1.694100,15.412120,-119.591735,17.882954,-1.758633,-112.241041,-33.527122
1.694250,15.414499,-119.599873,17.900653,-1.758599,-112.240783,-33.547641
1.694400,15.416835,-119.607907,17.918133,-1.758538,-112.240340,-33.573363
1.694550,15.419129,-119.615826,17.935256,-1.758456,-112.239749,-33.603852
1.694700,15.421382,-119.623627,17.951970,-1.758358,-112.239054,-33.638610
1.694850,15.423590,-119.631314,17.968309,-1.758252,-112.238302,-33.677083
1.695000,15.425747,-119.638895,17.984389,-1.758143,-112.237544,-33.718675
1.695150,15.427849,-119.646379,18.000381,-1.758041,-112.236836,-33.762755
1.695300,15.429887,-119.653779,18.016469,-1.757953,-112.236231,-33.808671
1.695450,15.431858,-119.661105,18.032814,-1.757886,-112.235786,-33.855762
1.695600,15.433758,-119.668365,18.049517,-1.757849,-112.235551,-33.903370
1.695750,15.435588,-119.675559,18.066605,-1.757848,-112.235577,-33.950862
1.695900,15.437349,-119.682686,18.084021,-1.757890,-112.235907,-33.997639
1.696050,15.439048,-119.689741,18.101645,-1.757983,-112.236577,-33.500000
1.696200,15.440691,-119.696714,18.119318,-1.758082,-112.237299,-33.503103
1.696350,15.442285,-119.703598,18.136881,-1.758144,-112.237768,-33.512331
1.696500,15.443836,-119.710387,18.154208,-1.758171,-112.237993,-33.527493
1.696650,15.445349,-119.717078,18.171233,-1.758166,-112.237993,-33.548307
1.696800,15.446828,-119.723674,18.187963,-1.758133,-112.237797,-33.574412
1.696950,15.448272,-119.730180,18.204476,-1.758077,-112.237438,-33.605368
1.697100,15.449682,-119.736605,18.220900,-1.758005,-112.236959,-33.640674
1.697250,15.451057,-119.742958,18.237390,-1.757924,-112.236406,-33.679772
1.697400,15.452393,-119.749250,18.254089,-1.757840,-112.235830,-33.722059
1.697550,15.453690,-119.755486,18.271106,-1.757761,-112.235285,-33.766896
1.697700,15.454946,-119.761672,18.288490,-1.757696,-112.234825,-33.813622
1.697850,15.456162,-119.767806,18.306223,-1.757651,-112.234507,-33.861565
1.698000,15.457337,-119.773885,18.324225,-1.757636,-112.234382,-33.910057
1.698150,15.458475,-119.779902,18.342377,-1.757657,-112.234502,-33.958449
1.698300,15.459575,-119.785849,18.360544,-1.757721,-112.234910,-33.500000
1.698450,15.460638,-119.791718,18.378604,-1.757790,-112.235351,-33.503063
1.698600,15.461663,-119.797502,18.396476,-1.757822,-112.235543,-33.512169
1.698750,15.462646,-119.803199,18.414135,-1.757820,-112.235499,-33.527123
1.698900,15.463583,-119.808806,18.431609,-1.757786,-112.235241,-33.547643
1.699050,15.464468,-119.814323,18.448979,-1.757726,-112.234799,-33.573366
1.699200,15.465294,-119.819753,18.466350,-1.757644,-112.234208,-33.603856
1.699350,15.466054,-119.825096,18.483833,-1.757546,-112.233513,-33.638615
1.699500,15.466744,-119.830353,18.501519,-1.757440,-112.232761,-33.677090
1.699650,15.467360,-119.835523,18.519460,-1.757332,-112.232005,-33.718683
1.699800,15.467900,-119.840600,18.537659,-1.757231,-112.231296,-33.762765
1.699950,15.468364,-119.845581,18.556073,-1.757143,-112.230692,-33.808683
1.700100,15.468755,-119.850459,18.574623,-1.757076,-112.230247,-33.855775
1.700250,15.469074,-119.855228,18.593215,-1.757039,-112.230013,-33.903386
1.700400,15.469327,-119.859882,18.611759,-1.757039,-112.230039,-33.950879
1.700550,15.469515,-119.864418,18.630191,-1.757081,-112.230370,-33.997657
1.700700,15.469641,-119.868838,18.648482,-1.757174,-112.231040,-33.500000
1.700850,15.469706,-119.873144,18.666647,-1.757274,-112.231762,-33.503103
1.701000,15.469709,-119.877340,18.684739,-1.757336,-112.232231,-33.512332
1.701150,15.469651,-119.881434,18.702832,-1.757363,-112.232457,-33.527494
1.701300,15.469531,-119.885434,18.721010,-1.757358,-112.232458,-33.548309
1.701450,15.469348,-119.889345,18.739345,-1.757326,-112.232261,-33.574414
1.701600,15.469103,-119.893173,18.757885,-1.757270,-112.231903,-33.605372
1.701750,15.468797,-119.896921,18.776644,-1.757199,-112.231424,-33.640679
1.701900,15.468432,-119.900589,18.795604,-1.757118,-112.230872,-33.679779
1.702050,15.468011,-119.904176,18.814718,-1.757034,-112.230296,-33.722067
1.702200,15.467536,-119.907680,18.833926,-1.756956,-112.229751,-33.766906
1.702350,15.467010,-119.911097,18.853166,-1.756891,-112.229292,-33.813634
1.702500,15.466434,-119.914424,18.872390,-1.756847,-112.228974,-33.861578
1.702650,15.465810,-119.917659,18.891573,-1.756832,-112.228850,-33.910072
1.702800,15.465137,-119.920799,18.910715,-1.756853,-112.228970,-33.958466
1.702950,15.464415,-119.923846,18.929845,-1.756917,-112.229379,-33.500000
1.703100,15.463642,-119.926800,18.949008,-1.756987,-112.229820,-33.503063
1.703250,15.462815,-119.929662,18.968258,-1.757019,-112.230012,-33.512169
1.703400,15.461933,-119.932434,18.987646,-1.757017,-112.229969,-33.527124
1.703550,15.460994,-119.935116,19.007208,-1.756984,-112.229711,-33.547645
1.703700,15.459996,-119.937708,19.026963,-1.756924,-112.229269,-33.573368
1.703850,15.458939,-119.940208,19.046905,-1.756842,-112.228679,-33.603860
1.704000,15.457823,-119.942616,19.067013,-1.756745,-112.227985,-33.638620
1.704150,15.456649,-119.944929,19.087251,-1.756639,-112.227233,-33.677096
1.704300,15.455418,-119.947144,19.107583,-1.756532,-112.226477,-33.718691
1.704450,15.454129,-119.949259,19.127977,-1.756430,-112.225769,-33.762775
1.704600,15.452784,-119.951273,19.148413,-1.756343,-112.225165,-33.808695
1.704750,15.451383,-119.953186,19.168889,-1.756277,-112.224720,-33.855789
1.704900,15.449925,-119.954997,19.189417,-1.756240,-112.224486,-33.903401
1.705050,15.448409,-119.956710,19.210022,-1.756240,-112.224513,-33.950896
1.705200,15.446836,-119.958324,19.230735,-1.756283,-112.224844,-33.997676
1.705350,15.445205,-119.959842,19.251588,-1.756376,-112.225515,-33.500000
1.705500,15.443515,-119.961266,19.272604,-1.756476,-112.226237,-33.503103
1.705650,15.441767,-119.962596,19.293797,-1.756539,-112.226707,-33.512332
1.705800,15.439962,-119.963832,19.315169,-1.756566,-112.226933,-33.527495
1.705950,15.438101,-119.964976,19.336708,-1.756562,-112.226934,-33.548311
1.706100,15.436186,-119.966026,19.358395,-1.756529,-112.226738,-33.574417
1.706250,15.434217,-119.966981,19.380208,-1.756474,-112.226380,-33.605376
1.706400,15.432196,-119.967842,19.402124,-1.756403,-112.225902,-33.640684
1.706550,15.430125,-119.968607,19.424126,-1.756322,-112.225350,-33.679786
1.706700,15.428005,-119.969279,19.446206,-1.756239,-112.224774,-33.722075
1.706850,15.425837,-119.969856,19.468362,-1.756161,-112.224230,-33.766916
1.707000,15.423621,-119.970342,19.490601,-1.756096,-112.223771,-33.813645
1.707150,15.421358,-119.970738,19.512932,-1.756053,-112.223454,-33.861591
1.707300,15.419048,-119.971045,19.535368,-1.756038,-112.223330,-33.910087
1.707450,15.416692,-119.971268,19.557917,-1.756060,-112.223451,-33.958483
1.707600,15.414290,-119.971406,19.580584,-1.756124,-112.223860,-33.500000
1.707750,15.411843,-119.971462,19.603366,-1.756194,-112.224301,-33.503063
1.707900,15.409352,-119.971437,19.626257,-1.756227,-112.224494,-33.512170
1.708050,15.406818,-119.971332,19.649245,-1.756225,-112.224451,-33.527125
1.708200,15.404242,-119.971147,19.672317,-1.756192,-112.224194,-33.547646
1.708350,15.401626,-119.970884,19.695459,-1.756133,-112.223752,-33.573371
1.708500,15.398969,-119.970541,19.718658,-1.756051,-112.223162,-33.603864
1.708650,15.396273,-119.970119,19.741908,-1.755955,-112.222468,-33.638625
1.708800,15.393538,-119.969620,19.765205,-1.755849,-112.221717,-33.677103
1.708950,15.390765,-119.969042,19.788547,-1.755742,-112.220961,-33.718699
1.709100,15.387953,-119.968387,19.811939,-1.755641,-112.220253,-33.762785
1.709250,15.385104,-119.967656,19.835385,-1.755554,-112.219650,-33.808706
1.709400,15.382216,-119.966848,19.858890,-1.755488,-112.219205,-33.855802
1.709550,15.379290,-119.965964,19.882457,-1.755451,-112.218972,-33.903416
1.709700,15.376327,-119.965006,19.906088,-1.755452,-112.218999,-33.950913
1.709850,15.373326,-119.963972,19.929781,-1.755495,-112.219330,-33.997695
1.710000,15.370287,-119.962864,19.953531,-1.755588,-112.220001,-33.500000
1.710150,15.367211,-119.961680,19.977333,-1.755689,-112.220724,-33.503103
1.710300,15.364098,-119.960422,20.001180,-1.755752,-112.221194,-33.512332
1.710450,15.360948,-119.959089,20.025066,-1.755780,-112.221421,-33.527496
1.710600,15.357762,-119.957682,20.048986,-1.755775,-112.221423,-33.548313
1.710750,15.354539,-119.956200,20.072936,-1.755743,-112.221227,-33.574420
1.710900,15.351279,-119.954644,20.096916,-1.755689,-112.220870,-33.605379
1.711050,15.347983,-119.953014,20.120925,-1.755618,-112.220391,-33.640690
1.711200,15.344651,-119.951310,20.144966,-1.755537,-112.219840,-33.679792
1.711350,15.341282,-119.949534,20.169041,-1.755455,-112.219265,-33.722083
1.711500,15.337877,-119.947686,20.193151,-1.755377,-112.218721,-33.766925
1.711650,15.334435,-119.945766,20.217298,-1.755313,-112.218263,-33.813656
1.711800,15.330958,-119.943774,20.241483,-1.755269,-112.217945,-33.861604
1.711950,15.327445,-119.941711,20.265703,-1.755255,-112.217822,-33.910102
1.712100,15.323896,-119.939576,20.289957,-1.755277,-112.217943,-33.958500
1.712250,15.320312,-119.937371,20.314243,-1.755342,-112.218353,-33.500000
1.712400,15.316694,-119.935096,20.338557,-1.755412,-112.218794,-33.503063
1.712550,15.313041,-119.932749,20.362896,-1.755445,-112.218987,-33.512170
1.712700,15.309353,-119.930333,20.387258,-1.755444,-112.218945,-33.527126
1.712850,15.305632,-119.927846,20.411641,-1.755411,-112.218688,-33.547648
1.713000,15.301878,-119.925290,20.436043,-1.755352,-112.218247,-33.573374
1.713150,15.298090,-119.922665,20.460466,-1.755271,-112.217658,-33.603868
1.713300,15.294270,-119.919972,20.484909,-1.755174,-112.216964,-33.638631
1.713450,15.290416,-119.917210,20.509377,-1.755069,-112.216213,-33.677109
1.713600,15.286531,-119.914382,20.533869,-1.754962,-112.215457,-33.718708
1.713750,15.282612,-119.911486,20.558388,-1.754862,-112.214750,-33.762794
1.713900,15.278662,-119.908525,20.582935,-1.754775,-112.214147,-33.808718
1.714050,15.274680,-119.905499,20.607511,-1.754709,-112.213703,-33.855815
1.714200,15.270666,-119.902408,20.632115,-1.754673,-112.213470,-33.903431
1.714350,15.266621,-119.899253,20.656747,-1.754674,-112.213497,-33.950929
1.714500,15.262545,-119.896035,20.681405,-1.754718,-112.213829,-33.997713
1.714650,15.258438,-119.892753,20.706087,-1.754811,-112.214500,-33.500000
1.714800,15.254300,-119.889409,20.730793,-1.754912,-112.215224,-33.503103
1.714950,15.250132,-119.886003,20.755521,-1.754975,-112.215694,-33.512333
1.715100,15.245934,-119.882534,20.780271,-1.755003,-112.215921,-33.527497
1.715250,15.241705,-119.879005,20.805044,-1.754999,-112.215923,-33.548314
1.715400,15.237447,-119.875413,20.829839,-1.754968,-112.215728,-33.574422
1.715550,15.233158,-119.871761,20.854658,-1.754914,-112.215371,-33.605383
1.715700,15.228840,-119.868048,20.879502,-1.754843,-112.214893,-33.640695
1.715850,15.224492,-119.864274,20.904372,-1.754763,-112.214342,-33.679798
1.716000,15.220114,-119.860439,20.929267,-1.754680,-112.213767,-33.722091
1.716150,15.215707,-119.856543,20.954188,-1.754603,-112.213224,-33.766935
1.716300,15.211271,-119.852587,20.979136,-1.754539,-112.212766,-33.813668
1.716450,15.206804,-119.848570,21.004108,-1.754496,-112.212449,-33.861617
1.716600,15.202309,-119.844492,21.029106,-1.754482,-112.212326,-33.910116
1.716750,15.197784,-119.840353,21.054129,-1.754504,-112.212448,-33.958516
1.716900,15.193229,-119.836155,21.079179,-1.754570,-112.212858,-33.500000
1.717050,15.188646,-119.831900,21.104258,-1.754640,-112.213299,-33.503063
1.717200,15.184033,-119.827590,21.129369,-1.754674,-112.213493,-33.512171
1.717350,15.179390,-119.823228,21.154515,-1.754673,-112.213451,-33.527127
1.717500,15.174718,-119.818818,21.179699,-1.754640,-112.213195,-33.547650
1.717650,15.170016,-119.814362,21.204920,-1.754581,-112.212754,-33.573377
1.717800,15.165285,-119.809862,21.230177,-1.754501,-112.212165,-33.603871
1.717950,15.160525,-119.805321,21.255469,-1.754405,-112.211471,-33.638636
1.718100,15.155737,-119.800740,21.280793,-1.754300,-112.210721,-33.677116
1.718250,15.150920,-119.796120,21.306145,-1.754193,-112.209966,-33.718716
1.718400,15.146074,-119.791460,21.331522,-1.754093,-112.209259,-33.762804
1.718550,15.141201,-119.786759,21.356919,-1.754006,-112.208656,-33.808729
1.718700,15.136301,-119.782016,21.382335,-1.753941,-112.208212,-33.855828
1.718850,15.131373,-119.777228,21.407768,-1.753905,-112.207980,-33.903445
1.719000,15.126418,-119.772393,21.433219,-1.753906,-112.208008,-33.950946
1.719150,15.121437,-119.767508,21.458690,-1.753950,-112.208340,-33.997731
1.719300,15.116428,-119.762572,21.484183,-1.754044,-112.209012,-33.500000
1.719450,15.111392,-119.757581,21.509703,-1.754145,-112.209735,-33.503103
1.719600,15.106329,-119.752537,21.535253,-1.754209,-112.210206,-33.512333
1.719750,15.101239,-119.747436,21.560837,-1.754238,-112.210433,-33.527498
1.719900,15.096122,-119.742281,21.586455,-1.754234,-112.210436,-33.548316
1.720050,15.090977,-119.737070,21.612111,-1.754202,-112.210241,-33.574425
1.720200,15.085805,-119.731806,21.637801,-1.754149,-112.209885,-33.605387
1.720350,15.080604,-119.726488,21.663526,-1.754078,-112.209407,-33.640699
1.720500,15.075376,-119.721119,21.689283,-1.753999,-112.208856,-33.679805
1.720650,15.070121,-119.715699,21.715068,-1.753916,-112.208282,-33.722099
1.720800,15.064837,-119.710230,21.740878,-1.753839,-112.207739,-33.766944
1.720950,15.059525,-119.704713,21.766711,-1.753776,-112.207282,-33.813679
1.721100,15.054184,-119.699147,21.792563,-1.753733,-112.206965,-33.861630
1.721250,15.048815,-119.693533,21.818433,-1.753719,-112.206843,-33.910131
1.721400,15.043417,-119.687870,21.844320,-1.753742,-112.206964,-33.958533
1.721550,15.037990,-119.682157,21.870223,-1.753808,-112.207375,-33.500000
1.721700,15.032534,-119.676393,21.896142,-1.753878,-112.207817,-33.503064
1.721850,15.027047,-119.670576,21.922078,-1.753912,-112.208011,-33.512171
1.722000,15.021531,-119.664704,21.948031,-1.753912,-112.207969,-33.527128
1.722150,15.015984,-119.658775,21.974002,-1.753880,-112.207713,-33.547652
1.722300,15.010407,-119.652789,21.999989,-1.753821,-112.207273,-33.573379
1.722450,15.004798,-119.646741,22.025992,-1.753741,-112.206684,-33.603875
1.722600,14.999157,-119.640633,22.052011,-1.753645,-112.205991,-33.638641
1.722750,14.993484,-119.634462,22.078043,-1.753540,-112.205241,-33.677122
1.722900,14.987779,-119.628227,22.104089,-1.753434,-112.204486,-33.718723
1.723050,14.982041,-119.621929,22.130147,-1.753334,-112.203780,-33.762814
1.723200,14.976270,-119.615567,22.156216,-1.753248,-112.203178,-33.808740
1.723350,14.970464,-119.609140,22.182295,-1.753183,-112.202734,-33.855841
1.723500,14.964624,-119.602651,22.208385,-1.753148,-112.202502,-33.903460
1.723650,14.958750,-119.596097,22.234484,-1.753149,-112.202530,-33.950962
1.723800,14.952840,-119.589481,22.260591,-1.753193,-112.202863,-33.997749
1.723950,14.946894,-119.582801,22.286706,-1.753287,-112.203535,-33.500000
1.724100,14.940913,-119.576057,22.312827,-1.753389,-112.204259,-33.503104
1.724250,14.934895,-119.569249,22.338951,-1.753453,-112.204730,-33.512334
1.724400,14.928841,-119.562376,22.365075,-1.753482,-112.204958,-33.527499
1.724550,14.922749,-119.555438,22.391196,-1.753478,-112.204961,-33.548318
1.724700,14.916622,-119.548432,22.417292,-1.753447,-112.204767,-33.574427
1.724850,14.910468,-119.541356,22.442998,-1.753394,-112.204410,-33.605390
1.725000,14.904313,-119.534204,22.467329,-1.753324,-112.203933,-33.640704
1.725150,14.898196,-119.526973,22.488847,-1.753244,-112.203383,-33.679811
1.725300,14.892155,-119.519678,22.506152,-1.753162,-112.202809,-33.722107
1.725450,14.886211,-119.512350,22.518307,-1.753086,-112.202266,-33.766954
1.725600,14.880366,-119.505043,22.525107,-1.753023,-112.201809,-33.813690
1.725750,14.874599,-119.497826,22.527166,-1.752980,-112.201493,-33.861643
1.725900,14.868868,-119.490773,22.525821,-1.752967,-112.201371,-33.910145
1.726050,14.863120,-119.483952,22.522881,-1.752990,-112.201493,-33.958549
1.726200,14.857300,-119.477404,22.520292,-1.753056,-112.201904,-33.500000
1.726350,14.851360,-119.471138,22.519762,-1.753127,-112.202347,-33.503064
1.726500,14.845274,-119.465119,22.522451,-1.753161,-112.202541,-33.512172
1.726650,14.839035,-119.459267,22.528764,-1.753161,-112.202500,-33.527129
1.726800,14.832664,-119.453470,22.538295,-1.753129,-112.202244,-33.547653
1.726950,14.826201,-119.447596,22.549937,-1.753071,-112.201804,-33.573382
1.727100,14.819699,-119.441513,22.562122,-1.752991,-112.201216,-33.603879
1.727250,14.813214,-119.435108,22.573155,-1.752895,-112.200523,-33.638646
1.727400,14.806794,-119.428309,22.581563,-1.752791,-112.199774,-33.677129
1.727550,14.800467,-119.421094,22.586398,-1.752685,-112.199019,-33.718731
1.727700,14.794241,-119.413498,22.587425,-1.752585,-112.198313,-33.762823
1.727850,14.788099,-119.405603,22.585159,-1.752499,-112.197711,-33.808751
1.728000,14.782005,-119.397534,22.580751,-1.752435,-112.197268,-33.855854
1.728150,14.775911,-119.389428,22.575735,-1.752400,-112.197036,-33.903474
1.728300,14.769768,-119.381421,22.571706,-1.752401,-112.197065,-33.950978
1.728450,14.763535,-119.373623,22.569987,-1.752446,-112.197398,-33.997766
1.728600,14.757190,-119.366099,22.571361,-1.752541,-112.198070,-33.500000
1.728750,14.750728,-119.358868,22.575913,-1.752642,-112.198795,-33.503104
1.728900,14.744170,-119.351898,22.583021,-1.752707,-112.199267,-33.512334
1.729050,14.737550,-119.345115,22.591500,-1.752736,-112.199495,-33.527500
1.729200,14.730914,-119.338427,22.599851,-1.752733,-112.199498,-33.548319
1.729350,14.724306,-119.331730,22.606584,-1.752702,-112.199304,-33.574430
1.729500,14.717759,-119.324937,22.610527,-1.752649,-112.198948,-33.605394
1.729650,14.711291,-119.317984,22.611079,-1.752579,-112.198472,-33.640709
1.729800,14.704896,-119.310840,22.608326,-1.752500,-112.197921,-33.679817
1.729950,14.698550,-119.303509,22.603020,-1.752419,-112.197348,-33.722114
1.730100,14.692213,-119.296022,22.596414,-1.752342,-112.196806,-33.766963
1.730250,14.685839,-119.288424,22.589998,-1.752279,-112.196349,-33.813701
1.730400,14.679384,-119.280766,22.585176,-1.752237,-112.196033,-33.861655
1.730550,14.672816,-119.273087,22.582983,-1.752224,-112.195912,-33.910160
1.730700,14.666121,-119.265408,22.583861,-1.752247,-112.196034,-33.958565
1.730850,14.659305,-119.257728,22.587579,-1.752314,-112.196446,-33.500000
1.731000,14.652392,-119.250025,22.593284,-1.752385,-112.196889,-33.503064
1.731150,14.645419,-119.242266,22.599682,-1.752420,-112.197084,-33.512172
1.731300,14.638429,-119.234414,22.605317,-1.752420,-112.197043,-33.527130
1.731450,14.631459,-119.226442,22.608873,-1.752388,-112.196787,-33.547655
1.731600,14.624533,-119.218340,22.609457,-1.752330,-112.196348,-33.573384
1.731750,14.617659,-119.210121,22.606782,-1.752251,-112.195760,-33.603883
1.731900,14.610823,-119.201818,22.601220,-1.752155,-112.195067,-33.638650
1.732050,14.603996,-119.193480,22.593721,-1.752052,-112.194318,-33.677135
1.732200,14.597138,-119.185161,22.585605,-1.751946,-112.193564,-33.718739
1.732350,14.590209,-119.176906,22.578276,-1.751847,-112.192858,-33.762832
1.732500,14.583174,-119.168747,22.572928,-1.751761,-112.192257,-33.808762
1.732650,14.576013,-119.160685,22.570295,-1.751697,-112.191814,-33.855866
1.732800,14.568726,-119.152695,22.570501,-1.751662,-112.191583,-33.903489
1.732950,14.561329,-119.144730,22.573044,-1.751664,-112.191612,-33.950994
1.733100,14.553855,-119.136722,22.576908,-1.751709,-112.191945,-33.997784
1.733250,14.546345,-119.128602,22.580786,-1.751804,-112.192618,-33.500000
1.733400,14.538838,-119.120310,22.583362,-1.751906,-112.193343,-33.503104
1.733550,14.531366,-119.111808,22.583589,-1.751971,-112.193815,-33.512335
1.733700,14.523945,-119.103084,22.580915,-1.752000,-112.194044,-33.527501
1.733850,14.516571,-119.094158,22.575396,-1.751997,-112.194047,-33.548321
1.734000,14.509224,-119.085076,22.567674,-1.751967,-112.193854,-33.574432
1.734150,14.501869,-119.075903,22.558835,-1.751914,-112.193498,-33.605398
1.734300,14.494468,-119.066707,22.550170,-1.751845,-112.193022,-33.640714
1.734450,14.486983,-119.057547,22.542892,-1.751766,-112.192472,-33.679823
1.734600,14.479389,-119.048466,22.537879,-1.751685,-112.191900,-33.722122
1.734750,14.471673,-119.039475,22.535484,-1.751609,-112.191358,-33.766972
1.734900,14.463845,-119.030562,22.535474,-1.751546,-112.190901,-33.813711
1.735050,14.455926,-119.021688,22.537079,-1.751504,-112.190586,-33.861668
1.735200,14.447952,-119.012800,22.539168,-1.751491,-112.190465,-33.910174
1.735350,14.439957,-119.003841,22.540496,-1.751515,-112.190588,-33.958580
1.735500,14.431974,-118.994764,22.539974,-1.751582,-112.190999,-33.500000
1.735650,14.424022,-118.985539,22.536904,-1.751653,-112.191443,-33.503064
1.735800,14.416104,-118.976158,22.531127,-1.751688,-112.191638,-33.512172
1.735950,14.408207,-118.966637,22.523052,-1.751688,-112.191598,-33.527131
1.736100,14.400303,-118.957008,22.513561,-1.751658,-112.191343,-33.547657
1.736250,14.392356,-118.947314,22.503813,-1.751600,-112.190903,-33.573387
1.736400,14.384331,-118.937596,22.494987,-1.751520,-112.190316,-33.603886
