# t_s,ankle_deg,vF_mV,vE_mV,f_DF_Hz,u_DF,f_PF_Hz,u_PF
0.306450,3.970271,4.056142,7.756980,17.014419,0.279094,9.970453,0.212893
0.306600,3.945337,4.109490,7.692304,16.963376,0.278257,9.940542,0.212254
0.306750,3.914305,4.162862,7.627513,16.912486,0.277422,9.910720,0.211617
0.306900,3.876641,4.216256,7.562610,16.861749,0.276590,9.880988,0.210983
0.307050,3.832151,4.269673,7.497599,16.811163,0.275760,9.851345,0.210350
0.307200,3.780994,4.323114,7.432482,16.760730,0.274933,9.821791,0.209719
0.307350,3.723685,4.376576,7.367264,16.710448,0.274108,9.792325,0.209089
0.307500,3.661066,4.430062,7.301946,16.660316,0.273286,9.762948,0.208462
0.307650,3.594269,4.483571,7.236533,16.610335,0.272466,9.733660,0.207837
0.307800,3.524663,4.537103,7.171027,16.560504,0.271648,9.704459,0.207213
0.307950,3.453780,4.590659,7.105431,16.510823,0.270834,9.675345,0.206592
0.308100,3.383240,4.644239,7.039748,16.461290,0.270021,9.646319,0.205972
0.308250,3.314666,4.697842,6.973980,16.411907,0.269211,9.617380,0.205354
0.308400,3.249594,4.751471,6.908131,16.362671,0.268403,9.588528,0.204738
0.308550,3.189393,4.805125,6.842204,16.313583,0.267598,9.559763,0.204124
0.308700,3.135190,4.858805,6.776199,16.264642,0.266795,9.531083,0.203511
0.308850,3.087801,4.912511,6.710121,16.215848,0.265995,9.502490,0.202901
0.309000,3.047690,4.966245,6.643972,16.167201,0.265197,9.473983,0.202292
0.309150,3.014935,5.020007,6.577753,16.118699,0.264401,9.445561,0.201685
0.309300,2.989227,5.073798,6.511467,16.070343,0.263608,9.417224,0.201080
0.309450,2.969878,5.127619,6.445117,16.022132,0.262817,9.388972,0.200477
0.309600,2.955861,5.181472,6.378705,29.307399,0.262029,9.360805,0.199875
0.309750,2.945864,5.235356,6.312232,35.886143,0.261243,9.332723,0.199276
0.309900,2.938360,5.289275,6.245700,35.778485,0.260459,9.304725,0.198678
0.310050,2.931696,5.343228,6.179113,35.671149,0.259678,9.276811,0.198082
0.310200,2.924184,5.397218,6.112471,35.564136,0.258899,9.248980,0.197488
0.310350,2.914202,5.451246,6.045776,35.457444,0.258122,9.221233,0.196895
0.310500,2.900290,5.505313,5.979031,35.351071,0.257348,9.193569,0.196304
0.310650,2.881241,5.559422,5.912237,35.245018,0.256576,9.165989,0.195716
0.310800,2.856176,5.613574,5.845395,35.139283,0.255806,9.138491,0.195128
0.310950,2.824599,5.667771,5.778507,35.033865,0.255038,9.111075,0.194543
0.311100,2.786435,5.722016,5.711575,34.928764,0.254273,9.083742,0.193959
0.311250,2.742029,5.776310,5.644600,34.823977,0.253510,9.056491,0.193378
0.311400,2.692131,5.830656,5.577585,34.719505,0.252750,9.029321,0.192797
0.311550,2.637839,5.885055,5.510529,34.615347,0.251992,9.002233,0.192219
0.311700,2.580532,5.939512,5.443434,34.511501,0.251236,8.975227,0.191642
0.311850,2.521771,5.994028,5.376302,34.407966,0.250482,8.948301,0.191067
0.312000,2.463190,6.048606,5.309135,34.304742,0.249731,8.921456,0.190494
0.312150,2.406381,6.103248,5.241932,34.201828,0.248981,8.894692,0.189923
0.312300,2.352780,6.157959,5.174696,34.099223,0.248234,8.868008,0.189353
0.312450,2.303563,6.212741,5.107427,33.996925,0.247490,8.841404,0.188785
0.312600,2.259571,6.267598,5.040126,33.894934,0.246747,8.814879,0.188219
0.312750,2.221262,6.322532,4.972795,33.793249,0.246007,8.788435,0.187654
0.312900,2.188707,6.377547,4.905435,33.691870,0.245269,8.762070,0.187091
0.313050,2.161605,6.432648,4.838046,33.590794,0.244533,8.735783,0.186530
0.313200,2.139326,6.487837,4.770629,33.490022,0.243800,8.709576,0.185970
0.313350,2.120960,6.543119,4.703185,33.389552,0.243068,8.683447,0.185412
0.313500,2.105385,6.598497,4.635715,33.289383,0.242339,8.657397,0.184856
0.313650,2.091339,6.653977,4.568220,33.189515,0.241612,8.631425,0.184301
0.313800,2.077502,6.709562,4.500700,33.089946,0.240887,8.605530,0.183748
0.313950,2.062577,6.765256,4.433156,32.990676,0.240164,8.579714,0.183197
0.314100,2.045376,6.821065,4.365589,32.891704,0.239444,8.553975,0.182648
0.314250,2.024900,6.876994,4.298000,32.793029,0.238726,8.528313,0.182100
0.314400,2.000396,6.933046,4.230389,32.694650,0.238009,8.502728,0.181553
0.314550,1.971411,6.989227,4.162756,32.596566,0.237295,8.477220,0.181009
0.314700,1.937811,7.045543,4.095103,32.498776,0.236584,8.451788,0.180466
0.314850,1.899789,7.101998,4.027429,32.401280,0.235874,8.426433,0.179924
0.315000,1.857834,7.158598,3.959735,32.304076,0.235166,8.401153,0.179385
0.315150,1.812689,7.215349,3.892022,32.207164,0.234461,8.375950,0.178846
0.315300,1.765277,7.272255,3.824291,32.110543,0.233757,8.350822,0.178310
0.315450,1.716623,7.329324,3.756541,32.014211,0.233056,8.325770,0.177775
0.315600,1.667771,7.386561,3.688772,31.918168,0.454579,8.300792,0.177242
0.315750,1.619728,7.443972,3.620987,31.822414,0.521944,8.275890,0.176710
0.315900,1.573489,7.501563,3.553184,31.726947,0.520378,8.251062,0.176180
0.316050,1.530053,7.559340,3.485363,31.631766,0.518817,8.226309,0.175651
0.316200,1.490336,7.617311,3.417527,31.536870,0.517260,8.201630,0.175124
0.316350,1.455061,7.675480,3.349674,31.442260,0.515709,8.177025,0.174599
0.316500,1.424692,7.733856,3.281805,31.347933,0.514162,8.152494,0.174075
0.316650,1.399385,7.792445,3.213920,31.253889,0.512619,8.128037,0.173553
0.316800,1.378973,7.851253,3.146019,31.160128,0.511081,8.103653,0.173032
0.316950,1.362972,7.910287,3.078104,31.066647,0.509548,8.079342,0.172513
0.317100,1.350611,7.969555,3.010173,30.973447,0.508019,8.055104,0.171996
0.317250,1.340884,8.029063,2.942228,30.880527,0.506495,8.030938,0.171480
0.317400,1.332623,8.088818,2.874267,30.787885,0.504976,8.006845,0.170965
0.317550,1.324583,8.148828,2.806293,30.695522,0.503461,7.982825,0.170452
0.317700,1.315532,8.209100,2.738304,30.603435,0.501950,7.958876,0.169941
0.317850,1.304350,8.269640,2.670301,30.511625,0.500445,7.935000,0.169431
0.318000,1.290111,8.330457,2.602284,30.420090,0.498943,7.911195,0.168923
0.318150,1.272155,8.391557,2.534254,30.328830,0.497446,7.887461,0.168416
0.318300,1.250144,8.452947,2.466209,30.237843,0.495954,7.863799,0.167911
0.318450,1.224085,8.514635,2.398152,30.147130,0.494466,7.840207,0.167407
0.318600,1.194333,8.576628,2.330081,30.056688,0.492983,7.816687,0.166905
0.318750,1.161559,8.638933,2.261997,29.966518,0.491504,7.793237,0.166404
0.318900,1.126695,8.701557,2.193899,29.876619,0.490029,7.769857,0.165905
0.319050,1.090860,8.764508,2.125789,29.786989,0.488559,7.746547,0.165407
0.319200,1.055264,8.827791,2.057666,29.697628,0.487094,7.723308,0.164911
0.319350,1.021112,8.891415,1.989531,29.608535,0.485632,7.700138,0.164416
0.319500,0.989503,8.955386,1.921383,29.519709,0.484175,7.677038,0.163923
0.319650,0.961334,9.019710,1.853222,29.431150,0.482723,7.654006,0.163431
0.319800,0.937234,9.084394,1.785049,29.342857,0.481275,7.631044,0.162941
0.319950,0.917506,9.149445,1.716864,29.254828,0.479831,7.608151,0.162452
0.320100,0.902100,9.214868,1.648667,29.167064,0.478391,7.585327,0.161965
0.320250,0.890621,9.280670,1.580458,29.079563,0.476956,7.562571,0.161479
0.320400,0.882359,9.346857,1.512237,28.992324,0.475525,7.539883,0.160994
0.320550,0.876349,9.413435,1.444004,28.905347,0.474099,7.517263,0.160511
0.320700,0.871454,9.480408,1.375760,28.818631,0.472677,7.494712,0.160030
0.320850,0.866460,9.547782,1.307504,28.732175,0.471258,7.472228,0.159550
0.321000,0.860183,9.615562,1.239237,28.645978,0.469845,7.449811,0.159071
0.321150,0.851572,9.683752,1.170959,28.560040,0.468435,7.427461,0.158594
0.321300,0.839801,9.752358,1.102670,28.474360,0.467030,7.405179,0.158118
0.321450,0.824342,9.821383,1.034369,28.388937,0.465629,7.382963,0.157644
0.321600,0.805013,9.890831,0.966058,28.303770,0.464232,7.360815,0.157171
0.321750,0.781995,9.960705,0.897737,28.218859,0.462839,7.338732,0.156699
0.321900,0.755811,10.031009,0.829405,28.134203,0.461451,7.316716,0.156229
0.322050,0.727285,10.101746,0.761062,28.049800,0.460066,7.294766,0.155761
0.322200,0.697459,10.172917,0.692710,27.965651,0.458686,7.272882,0.155293
0.322350,0.667503,10.244526,0.624348,27.881754,0.457310,7.251063,0.154827
0.322500,0.638605,10.316573,0.555976,27.798108,0.455938,7.229310,0.154363
0.322650,0.611863,10.389060,0.487594,27.714714,0.454570,7.207622,0.153900
0.322800,0.588182,10.461987,0.419203,27.631570,0.453207,7.185999,0.153438
0.322950,0.568195,10.535357,0.350803,27.548675,0.451847,7.164441,0.152978
0.323100,0.552201,10.609167,0.282394,27.466029,0.450491,7.142948,0.152519
0.323250,0.540140,10.683419,0.213976,27.383631,0.449140,7.121519,0.152061
0.323400,0.531600,10.758111,0.145550,27.301480,0.447793,7.100154,0.151605
0.323550,0.525852,10.833243,0.077116,27.219576,0.446449,7.078854,0.151150
0.323700,0.521922,10.908811,0.008673,27.137917,0.445110,7.057617,0.150697
0.323850,0.518682,10.984815,-0.059777,27.056503,0.443775,7.036444,0.150245
0.324000,0.514957,11.061252,-0.128234,26.975334,0.442443,7.015335,0.149794
0.324150,0.509634,11.138119,-0.196699,26.894408,0.441116,6.994289,0.149345
0.324300,0.501773,11.215412,-0.265171,26.813725,0.439793,6.973306,0.148897
0.324450,0.490696,11.293128,-0.333649,26.733283,0.438473,6.952386,0.148450
0.324600,0.476051,11.371262,-0.402133,26.653083,0.437158,6.931529,0.148005
0.324750,0.457844,11.449809,-0.470624,26.573124,0.435846,6.910734,0.147561
0.324900,0.436442,11.528765,-0.539120,26.493405,0.434539,6.890002,0.147118
0.325050,0.412531,11.608124,-0.607621,26.413925,0.433235,6.869332,0.146677
0.325200,0.387051,11.687879,-0.676127,26.334683,0.431935,6.848724,0.146236
0.325350,0.361095,11.768025,-0.744638,26.255679,0.430640,6.828178,0.145798
0.325500,0.335809,11.848554,-0.813153,26.176912,0.429348,6.807694,0.145360
0.325650,0.312269,11.929459,-0.881672,26.098381,0.428060,6.787270,0.144924
0.325800,0.291381,12.010732,-0.950195,26.020086,0.426775,6.766909,0.144490
0.325950,0.273786,12.092367,-1.018720,25.942026,0.425495,6.746608,0.144056
0.326100,0.259803,12.174353,-1.087249,25.864200,0.424219,6.726368,0.143624
0.326250,0.249393,12.256683,-1.155779,25.786607,0.422946,6.706189,0.143193
0.326400,0.242169,12.339347,-1.224311,25.709247,0.421677,6.686070,0.142763
0.326550,0.237433,12.422337,-1.292844,25.632119,0.420412,6.666012,0.142335
0.326700,0.234252,12.505641,-1.361379,25.555223,0.419151,6.646014,0.141908
0.326850,0.231548,12.589251,-1.429914,25.478557,0.417893,6.626076,0.141482
0.327000,0.228213,12.673157,-1.498448,25.402122,0.416640,6.606198,0.141058
0.327150,0.223220,12.757346,-1.566982,25.325915,0.415390,6.586379,0.140635
0.327300,0.215729,12.841810,-1.635515,25.249938,0.414144,6.566620,0.140213
0.327450,0.205171,12.926536,-1.704047,25.174188,0.412901,6.546920,0.139792
0.327600,0.191308,13.011513,-1.772576,25.098665,0.411662,6.527280,0.139373
0.327750,0.174254,13.096730,-1.841102,25.023369,0.410428,6.507698,0.138955
0.327900,0.154462,13.182176,-1.909626,24.948299,0.409196,6.488175,0.138538
0.328050,0.132674,13.267838,-1.978145,24.873454,0.407969,6.468710,0.138122
0.328200,0.109838,13.353705,-2.046660,24.798834,0.406745,6.449304,0.137708
0.328350,0.087010,13.439764,-2.115170,24.724437,0.405524,6.429956,0.137295
0.328500,0.065240,13.526004,-2.183675,24.650264,0.404308,6.410666,0.136883
0.328650,0.045460,13.612411,-2.252173,24.576313,0.403095,6.391434,0.136472
0.328800,0.028386,13.698973,-2.320664,24.502584,0.401886,6.372260,0.136063
0.328950,0.014448,13.785679,-2.389148,24.429077,0.400680,6.353143,0.135655
0.329100,0.003740,13.872514,-2.457624,24.355789,0.399478,6.334084,0.135248
0.329250,-0.003977,13.959467,-2.526091,24.282722,0.398280,6.315081,0.134842
0.329400,-0.009258,14.046526,-2.594548,24.209874,0.397085,6.296136,0.134437
0.329550,-0.012901,14.133676,-2.662995,24.137244,0.395893,6.277248,0.134034
0.329700,-0.015869,14.220906,-2.731431,24.064832,0.394706,6.258416,0.133632
0.329850,-0.019180,14.308203,-2.799855,23.992638,0.393522,6.239641,0.133231
0.330000,-0.023798,14.395555,-2.868267,23.920660,0.392341,6.220922,0.132831
0.330150,-0.030533,14.482948,-2.936666,23.848898,0.391164,6.202259,0.132433
0.330300,-0.039952,14.570370,-3.005050,23.777351,0.389991,6.183652,0.132036
0.330450,-0.052318,14.657808,-3.073420,23.706019,0.388821,6.165101,0.131640
0.330600,-0.067569,14.745251,-3.141774,23.634901,0.387654,6.146606,0.131245
0.330750,-0.085324,14.832685,-3.210112,23.563997,0.386491,6.128166,0.130851
0.330900,-0.104933,14.920099,-3.278433,23.493305,0.385332,6.109782,0.130458
0.331050,-0.125548,15.007480,-3.346736,23.422825,0.384176,6.091452,0.130067
0.331200,-0.146223,15.094817,-3.415019,23.352556,0.383023,6.073178,0.129677
0.331350,-0.166016,15.182096,-3.483283,23.282499,0.381874,6.054958,0.129288
0.331500,-0.184096,15.269307,-3.551527,23.212651,0.380729,6.036794,0.128900
0.331650,-0.199831,15.356438,-3.619748,23.143013,0.379586,6.018683,0.128513
0.331800,-0.212854,15.443477,-3.687948,23.073584,0.378448,6.000627,0.128128
0.331950,-0.223098,15.530412,-3.756123,23.004363,0.377312,5.982625,0.127743
0.332100,-0.230802,15.617233,-3.824275,22.935350,0.376180,5.964677,0.127360
0.332250,-0.236478,15.703928,-3.892401,22.866544,0.375052,5.946783,0.126978
0.332400,-0.240851,15.790487,-3.960501,22.797944,0.373927,5.928943,0.126597
0.332550,-0.244776,15.876898,-4.028574,22.729551,0.372805,5.911156,0.126217
0.332700,-0.249143,15.963151,-4.096618,22.661362,0.371686,5.893423,0.125839
0.332850,-0.254778,16.049236,-4.164634,22.593378,0.370571,5.875742,0.125461
0.333000,-0.262350,16.135142,-4.232619,22.525598,0.369460,5.858115,0.125085
0.333150,-0.272304,16.220858,-4.300573,22.458021,0.368351,5.840541,0.124709
0.333300,-0.284809,16.306377,-4.368494,22.390647,0.367246,5.823019,0.124335
0.333450,-0.299747,16.391686,-4.436382,22.323475,0.366144,5.805550,0.123962
0.333600,-0.316731,16.476778,-4.504236,22.256505,0.365046,5.788134,0.123590
0.333750,-0.335150,16.561642,-4.572054,22.189735,0.363951,5.770769,0.123220
0.333900,-0.354243,16.646270,-4.639836,22.123166,0.362859,5.753457,0.122850
0.334050,-0.373191,16.730653,-4.707580,22.056796,0.361770,5.736196,0.122481
0.334200,-0.391202,16.814781,-4.775285,21.990626,0.360685,5.718988,0.122114
0.334350,-0.407608,16.898646,-4.842950,21.924654,0.359603,5.701831,0.121748
0.334500,-0.421932,16.982240,-4.910574,21.858880,0.358524,5.684725,0.121382
0.334650,-0.433937,17.065555,-4.978156,21.793303,0.357449,5.667671,0.121018
0.334800,-0.443650,17.148583,-5.045694,21.727924,0.356376,5.650668,0.120655
0.334950,-0.451353,17.231315,-5.113188,21.662740,0.355307,5.633716,0.120293
0.335100,-0.457545,17.313745,-5.180636,21.597752,0.354241,5.616815,0.119932
0.335250,-0.462881,17.395864,-5.248037,21.532958,0.353179,5.599965,0.119573
0.335400,-0.468097,17.477666,-5.315390,21.468359,0.352119,5.583165,0.119214
0.335550,-0.473929,17.559143,-5.382693,21.403954,0.351063,5.566415,0.118856
0.335700,-0.481025,17.640290,-5.449946,21.339743,0.350010,5.549716,0.118500
0.335850,-0.489879,17.721098,-5.517147,21.275723,0.348959,5.533067,0.118144
0.336000,-0.500774,17.801562,-5.584295,21.211896,0.347913,5.516468,0.117790
0.336150,-0.513758,17.876919,-5.651389,21.148260,0.346869,5.499918,0.117436
0.336300,-0.528639,17.948636,-5.718427,21.084816,0.345828,5.483419,0.117084
0.336450,-0.545016,18.021710,-5.785408,21.021561,0.344791,5.466968,0.116733
0.336600,-0.562326,18.100778,-5.852331,20.958497,0.343756,5.450567,0.116383
0.336750,-0.579911,18.179478,-5.919195,20.895621,0.342725,5.434216,0.116033
0.336900,-0.597097,18.257800,-5.985998,20.832934,0.341697,5.417913,0.115685
0.337050,-0.613269,18.335737,-6.052738,20.770435,0.340672,5.401659,0.115338
0.337200,-0.627940,18.413284,-6.119416,20.708124,0.339650,5.385454,0.114992
0.337350,-0.640799,18.490438,-6.186028,20.646000,0.338631,5.369298,0.114647
0.337500,-0.651749,18.567192,-6.252575,20.584062,0.337615,5.353190,0.114303
0.337650,-0.660905,18.643542,-6.319054,20.522309,0.336602,5.337130,0.113960
0.337800,-0.668580,18.719484,-6.385465,20.460743,0.335592,5.321119,0.113619
0.337950,-0.675244,18.795014,-6.451806,20.399360,0.334586,5.305156,0.113278
0.338100,-0.681467,18.870126,-6.518075,20.338162,0.333582,5.289240,0.112938
0.338250,-0.687855,18.944819,-6.584271,20.277148,0.332581,5.273373,0.112599
0.338400,-0.694978,19.019086,-6.650394,20.216316,0.331583,5.257552,0.112261
0.338550,-0.703310,19.092926,-6.716441,20.155667,0.330589,5.241780,0.111924
0.338700,-0.713172,19.166333,-6.782411,20.095200,0.329597,5.226054,0.111589
0.338850,-0.724707,19.239305,-6.848303,20.034915,0.328608,5.210376,0.111254
0.339000,-0.737861,19.311839,-6.914115,19.974810,0.327622,5.194745,0.110920
0.339150,-0.752397,19.383931,-6.979846,19.914886,0.326639,5.179161,0.110587
0.339300,-0.767924,19.455579,-7.045495,19.855141,0.325659,5.163623,0.110256
0.339450,-0.783946,19.526779,-7.111060,19.795576,0.324682,5.148133,0.109925
0.339600,-0.799922,19.597528,-7.176540,19.736189,0.323708,5.132688,0.109595
0.339750,-0.815326,19.667824,-7.241934,19.676980,0.322737,5.117290,0.109266
0.339900,-0.829707,19.737665,-7.307239,19.617949,0.321769,5.101938,0.108938
0.340050,-0.842740,19.807048,-7.372455,19.559095,0.320804,5.086632,0.108612
0.340200,-0.854255,19.875971,-7.437580,19.500418,0.319841,5.071372,0.108286
0.340350,-0.864255,19.944431,-7.502613,19.441917,0.318882,5.056158,0.107961
0.340500,-0.872912,20.012427,-7.567553,19.383591,0.317925,5.040990,0.107637
0.340650,-0.880540,20.079956,-7.632397,19.325440,0.316971,5.025867,0.107314
0.340800,-0.887558,20.147017,-7.697145,19.267464,0.316020,5.010789,0.106992
0.340950,-0.894443,20.213608,-7.761795,19.209662,0.315072,4.995757,0.106671
0.341100,-0.901670,20.279728,-7.826346,19.152033,0.314127,4.980770,0.106351
0.341250,-0.909661,20.345374,-7.890796,19.094577,0.313185,4.965827,0.106032
0.341400,-0.918741,20.410545,-7.955144,19.037293,0.312245,4.950930,0.105714
0.341550,-0.929100,20.475241,-8.019388,18.980181,0.311309,4.936077,0.105397
0.341700,-0.940775,20.539459,-8.083528,18.923240,0.310375,4.921269,0.105081
0.341850,-0.953651,20.603198,-8.147561,18.866471,0.309443,4.906505,0.104766
0.342000,-0.967477,20.666459,-8.211487,18.809871,0.308515,4.891786,0.104451
0.342150,-0.981896,20.729238,-8.275303,18.753442,0.307590,4.877110,0.104138
0.342300,-0.996493,20.791536,-8.339009,18.697181,0.306667,4.862479,0.103825
0.342450,-1.010837,20.853352,-8.402603,18.641090,0.305747,4.847891,0.103514
0.342600,-1.024534,20.914685,-8.466084,18.585167,0.304830,4.833348,0.103203
0.342750,-1.037271,20.975535,-8.529450,18.529411,0.303915,4.818848,0.102894
0.342900,-1.048847,21.035900,-8.592700,18.473823,0.303003,4.804391,0.102585
0.343050,-1.059195,21.095780,-8.655832,18.418401,0.302094,4.789978,0.102277
0.343200,-1.068384,21.155175,-8.718845,18.363146,0.301188,4.775608,0.101971
0.343350,-1.076609,21.214085,-8.781738,18.308057,0.300285,4.761281,0.101665
0.343500,-1.084166,21.272509,-8.844509,18.253133,0.299384,4.746997,0.101360
0.343650,-1.091414,21.330446,-8.907158,18.198373,0.298486,4.732756,0.101056
0.343800,-1.098737,21.387898,-8.969681,18.143778,0.297590,4.718558,0.100752
0.343950,-1.106497,21.444863,-9.032080,18.089347,0.296697,4.704402,0.100450
0.344100,-1.114995,21.501341,-9.094350,18.035079,0.295807,4.690289,0.100149
0.344250,-1.124441,21.557334,-9.156493,17.980973,0.294920,4.676218,0.099848
0.344400,-1.134926,21.612840,-9.218505,17.927030,0.294035,4.662190,0.099549
0.344550,-1.146422,21.667860,-9.280387,17.873249,0.293153,4.648203,0.099250
0.344700,-1.158783,21.722394,-9.342136,17.819630,0.292273,4.634259,0.098952
0.344850,-1.171766,21.776442,-9.403750,17.766171,0.291397,4.620356,0.098656
0.345000,-1.185062,21.830006,-9.465230,17.712872,0.290522,4.606495,0.098360
0.345150,-1.198330,21.883084,-9.526573,17.659734,0.289651,4.592675,0.098065
0.345300,-1.211238,21.935677,-9.587779,17.606754,0.288782,4.578897,0.097770
0.345450,-1.223502,21.987787,-9.648845,17.553934,0.287916,4.565160,0.097477
0.345600,-1.234913,22.039413,-9.709771,17.501272,0.287052,4.551465,0.097185
0.345750,-1.245360,22.090556,-9.770555,17.448769,0.286191,4.537811,0.096893
0.345900,-1.254841,22.141217,-9.831196,17.396422,0.285332,4.524197,0.096602
0.346050,-1.263461,22.191395,-9.891693,17.344233,0.284476,4.510625,0.096313
0.346200,-1.271414,22.241093,-9.952044,17.292200,0.283623,4.497093,0.096024
0.346350,-1.278962,22.290311,-10.012249,17.240324,0.282772,4.483601,0.095736
0.346500,-1.286405,22.339049,-10.072305,17.188603,0.281923,4.470151,0.095448
0.346650,-1.294042,22.387309,-10.132213,17.137037,0.281078,4.456740,0.095162
0.346800,-1.302143,22.435091,-10.191969,17.085626,0.280234,4.443370,0.094876
0.346950,-1.310915,22.482396,-10.251574,17.034369,0.279394,4.430040,0.094592
0.347100,-1.320482,22.529225,-10.311026,16.983266,0.278556,4.416750,0.094308
0.347250,-1.330875,22.575579,-10.370324,16.932316,0.277720,4.403499,0.094025
0.347400,-1.342027,22.621459,-10.429466,16.881519,0.276887,4.390289,0.093743
0.347550,-1.353785,22.666867,-10.488452,16.830874,0.276056,4.377118,0.093462
0.347700,-1.365930,22.711802,-10.547281,16.780382,0.275228,4.363987,0.093181
0.347850,-1.378201,22.756267,-10.605950,16.730041,0.274402,4.350895,0.092902
0.348000,-1.390330,22.800263,-10.664459,16.679851,0.273579,4.337842,0.092623
0.348150,-1.402064,22.843790,-10.722808,16.629811,0.272758,4.324829,0.092345
0.348300,-1.413204,22.886850,-10.780993,16.579922,0.271940,4.311854,0.092068
0.348450,-1.423615,22.929444,-10.839016,16.530182,0.271124,4.298919,0.091792
0.348600,-1.433248,22.971574,-10.896874,16.480591,0.270311,4.286022,0.091517
0.348750,-1.442139,23.013240,-10.954566,16.431150,0.269500,4.273164,0.091242
0.348900,-1.450402,23.054445,-11.012092,16.381856,0.268691,4.260344,0.090968
0.349050,-1.458220,23.095189,-11.069449,16.332711,0.267885,4.247563,0.090696
0.349200,-1.465815,23.135473,-11.126638,16.283712,0.267082,4.234821,0.090423
0.349350,-1.473428,23.175300,-11.183657,16.234861,0.266280,4.222116,0.090152
0.349500,-1.481290,23.214671,-11.240505,16.186157,0.265482,4.209450,0.089882
0.349650,-1.489597,23.253586,-11.297181,16.137598,0.264685,4.196821,0.089612
0.349800,-1.498488,23.292048,-11.353683,16.089185,0.263891,4.184231,0.089343
0.349950,-1.508030,23.330059,-11.410012,16.040918,0.263099,4.171678,0.089075
0.350100,-1.518217,23.367618,-11.466166,15.992795,0.262310,4.159163,0.088808
0.350250,-1.528965,23.404729,-11.522144,15.944817,0.261523,4.146686,0.088542
0.350400,-1.540131,23.441392,-11.577944,15.896982,0.260739,4.134246,0.088276
0.350550,-1.551524,23.477610,-11.633567,15.849291,0.259956,4.121843,0.088011
0.350700,-1.562932,23.513383,-11.689010,15.801743,0.259177,4.109477,0.087747
0.350850,-1.574146,23.548714,-11.744274,15.754338,0.258399,4.097149,0.087484
0.351000,-1.584978,23.583604,-11.799357,15.707075,0.257624,4.084857,0.087221
0.351150,-1.595289,23.618055,-11.854259,15.659954,0.256851,4.072603,0.086960
0.351300,-1.604998,23.652068,-11.908977,15.612974,0.256080,4.060385,0.086699
0.351450,-1.614091,23.685645,-11.963512,15.566135,0.255312,4.048204,0.086439
0.351600,-1.622623,23.718788,-12.017863,15.519437,0.254546,4.036059,0.086179
0.351750,-1.630705,23.751499,-12.072028,15.472878,0.253783,4.023951,0.085921
0.351900,-1.638497,23.783778,-12.126008,15.426460,0.253021,4.011879,0.085663
0.352050,-1.646183,23.815629,-12.179800,15.380180,0.252262,3.999844,0.085406
0.352200,-1.653955,23.847052,-12.233405,15.334040,0.251505,3.987844,0.085150
0.352350,-1.661986,23.878050,-12.286820,15.288038,0.250751,3.975881,0.084894
0.352500,-1.670418,23.908624,-12.340047,15.242174,0.249999,3.963953,0.084640
0.352650,-1.679343,23.938776,-12.393083,15.196447,0.249249,3.952061,0.084386
0.352800,-1.688792,23.968508,-12.445929,15.150858,0.248501,3.940205,0.084133
0.352950,-1.698739,23.997822,-12.498582,15.105405,0.247755,3.928384,0.083880
0.353100,-1.709101,24.026719,-12.551043,15.060089,0.247012,3.916599,0.083629
0.353250,-1.719749,24.055201,-12.603311,15.014909,0.246271,3.904849,0.083378
0.353400,-1.730524,24.083271,-12.655385,14.969864,0.245532,3.893135,0.083128
0.353550,-1.741256,24.110930,-12.707264,14.924954,0.244796,3.881455,0.082878
0.353700,-1.751785,24.138179,-12.758947,14.880180,0.244061,3.869811,0.082630
0.353850,-1.761972,24.165022,-12.810435,14.835539,0.243329,3.858202,0.082382
0.354000,-1.771720,24.191459,-12.861726,34.791032,0.242599,3.846627,0.082135
0.354150,-1.780983,24.217492,-12.912819,34.686659,0.241871,3.835087,0.081888
0.354300,-1.789767,24.243124,-12.963714,34.582599,0.241146,3.823582,0.081643
0.354450,-1.798129,24.268357,-13.014411,34.478852,0.240422,3.812111,0.081398
0.354600,-1.806172,24.293192,-13.064908,34.375415,0.239701,3.800675,0.081153
0.354750,-1.814028,24.317630,-13.115205,34.272289,0.238982,3.789273,0.080910
0.354900,-1.821848,24.341676,-13.165301,34.169472,0.238265,3.777905,0.080667
0.355050,-1.829780,24.365329,-13.215197,34.066963,0.237550,3.766571,0.080425
0.355200,-1.837957,24.388592,-13.264890,33.964763,0.236837,3.755271,0.080184
0.355350,-1.846480,24.411467,-13.314382,33.862868,0.236127,3.744006,0.079943
0.355500,-1.855409,24.433956,-13.363670,33.761280,0.235419,3.732774,0.079704
0.355650,-1.864756,24.456061,-13.412755,33.659996,0.234712,3.721575,0.079464
0.355800,-1.874488,24.477784,-13.461636,33.559016,0.234008,3.710411,0.079226
0.355950,-1.884529,24.499127,-13.510312,33.458339,0.233306,3.699279,0.078988
0.356100,-1.894770,24.520091,-13.558784,33.357964,0.232606,3.688182,0.078751
0.356250,-1.905082,24.540679,-13.607050,33.257890,0.231908,3.677117,0.078515
0.356400,-1.915330,24.560893,-13.655110,33.158116,0.231213,3.666086,0.078280
0.356550,-1.925391,24.580734,-13.702964,33.058642,0.230519,3.655087,0.078045
0.356700,-1.935164,24.600205,-13.750610,32.959466,0.229828,3.644122,0.077811
0.356850,-1.944580,24.619308,-13.798050,32.860588,0.229138,3.633190,0.077577
0.357000,-1.953612,24.638045,-13.845281,32.762006,0.228451,3.622290,0.077344
