# kopru_tumbacak_raster.png kaynak verisi: aksiyon potansiyeli zamanlari
t_s,kaynak,ad,grup
0.585175,havuz,SM,kalca_ext
0.594175,havuz,SM,kalca_ext
0.603175,havuz,SM,kalca_ext
0.612200,havuz,SM,kalca_ext
0.621225,havuz,SM,kalca_ext
0.630250,havuz,SM,kalca_ext
0.639250,havuz,SM,kalca_ext
0.648300,havuz,SM,kalca_ext
0.657300,havuz,SM,kalca_ext
0.666325,havuz,SM,kalca_ext
0.675350,havuz,SM,kalca_ext
0.684400,havuz,SM,kalca_ext
0.693550,havuz,SM,kalca_ext
0.703050,havuz,SM,kalca_ext
0.720025,havuz,SM,kalca_ext
0.880200,havuz,SM,kalca_ext
0.890250,havuz,SM,kalca_ext
0.899550,havuz,SM,kalca_ext
0.908750,havuz,SM,kalca_ext
0.918075,havuz,SM,kalca_ext
0.927450,havuz,SM,kalca_ext
0.936425,havuz,SM,kalca_ext
0.945200,havuz,SM,kalca_ext
0.953975,havuz,SM,kalca_ext
0.962900,havuz,SM,kalca_ext
0.971875,havuz,SM,kalca_ext
0.980875,havuz,SM,kalca_ext
0.989900,havuz,SM,kalca_ext
0.998925,havuz,SM,kalca_ext
1.007925,havuz,SM,kalca_ext
1.016950,havuz,SM,kalca_ext
1.025950,havuz,SM,kalca_ext
1.035000,havuz,SM,kalca_ext
1.044000,havuz,SM,kalca_ext
1.053050,havuz,SM,kalca_ext
1.062050,havuz,SM,kalca_ext
1.071100,havuz,SM,kalca_ext
1.080250,havuz,SM,kalca_ext
1.089750,havuz,SM,kalca_ext
1.109100,havuz,SM,kalca_ext
1.266725,havuz,SM,kalca_ext
1.276725,havuz,SM,kalca_ext
1.286075,havuz,SM,kalca_ext
1.295275,havuz,SM,kalca_ext
1.304525,havuz,SM,kalca_ext
1.313975,havuz,SM,kalca_ext
1.322975,havuz,SM,kalca_ext
1.331750,havuz,SM,kalca_ext
1.340475,havuz,SM,kalca_ext
1.349400,havuz,SM,kalca_ext
1.358425,havuz,SM,kalca_ext
1.367400,havuz,SM,kalca_ext
1.376425,havuz,SM,kalca_ext
1.385425,havuz,SM,kalca_ext
1.394450,havuz,SM,kalca_ext
1.403475,havuz,SM,kalca_ext
1.412475,havuz,SM,kalca_ext
1.421500,havuz,SM,kalca_ext
1.430550,havuz,SM,kalca_ext
1.439550,havuz,SM,kalca_ext
1.448600,havuz,SM,kalca_ext
1.457600,havuz,SM,kalca_ext
1.466775,havuz,SM,kalca_ext
1.476300,havuz,SM,kalca_ext
1.495375,havuz,SM,kalca_ext
1.653250,havuz,SM,kalca_ext
1.663275,havuz,SM,kalca_ext
1.672600,havuz,SM,kalca_ext
1.681800,havuz,SM,kalca_ext
1.691050,havuz,SM,kalca_ext
1.700500,havuz,SM,kalca_ext
1.709500,havuz,SM,kalca_ext
1.718275,havuz,SM,kalca_ext
1.727000,havuz,SM,kalca_ext
1.735950,havuz,SM,kalca_ext
1.744950,havuz,SM,kalca_ext
1.753950,havuz,SM,kalca_ext
1.762950,havuz,SM,kalca_ext
1.771975,havuz,SM,kalca_ext
1.780975,havuz,SM,kalca_ext
1.790000,havuz,SM,kalca_ext
1.799000,havuz,SM,kalca_ext
1.808050,havuz,SM,kalca_ext
1.817075,havuz,SM,kalca_ext
1.826075,havuz,SM,kalca_ext
1.835125,havuz,SM,kalca_ext
1.844150,havuz,SM,kalca_ext
1.853300,havuz,SM,kalca_ext
1.862825,havuz,SM,kalca_ext
1.881950,havuz,SM,kalca_ext
2.039775,havuz,SM,kalca_ext
2.049800,havuz,SM,kalca_ext
2.059125,havuz,SM,kalca_ext
2.068325,havuz,SM,kalca_ext
2.077625,havuz,SM,kalca_ext
2.087025,havuz,SM,kalca_ext
2.096025,havuz,SM,kalca_ext
2.104800,havuz,SM,kalca_ext
2.113550,havuz,SM,kalca_ext
2.122475,havuz,SM,kalca_ext
2.131450,havuz,SM,kalca_ext
2.140450,havuz,SM,kalca_ext
2.149475,havuz,SM,kalca_ext
2.158500,havuz,SM,kalca_ext
2.167500,havuz,SM,kalca_ext
2.176525,havuz,SM,kalca_ext
2.185525,havuz,SM,kalca_ext
2.194575,havuz,SM,kalca_ext
2.203575,havuz,SM,kalca_ext
2.212625,havuz,SM,kalca_ext
2.221625,havuz,SM,kalca_ext
2.230675,havuz,SM,kalca_ext
2.239825,havuz,SM,kalca_ext
2.249325,havuz,SM,kalca_ext
2.268525,havuz,SM,kalca_ext
2.426300,havuz,SM,kalca_ext
2.436325,havuz,SM,kalca_ext
2.445650,havuz,SM,kalca_ext
2.454850,havuz,SM,kalca_ext
2.464100,havuz,SM,kalca_ext
2.473550,havuz,SM,kalca_ext
2.482550,havuz,SM,kalca_ext
2.491325,havuz,SM,kalca_ext
2.500075,havuz,SM,kalca_ext
2.509000,havuz,SM,kalca_ext
2.518000,havuz,SM,kalca_ext
2.527000,havuz,SM,kalca_ext
2.536000,havuz,SM,kalca_ext
2.545025,havuz,SM,kalca_ext
2.554025,havuz,SM,kalca_ext
2.563050,havuz,SM,kalca_ext
2.572050,havuz,SM,kalca_ext
2.581100,havuz,SM,kalca_ext
2.590125,havuz,SM,kalca_ext
2.599150,havuz,SM,kalca_ext
2.608175,havuz,SM,kalca_ext
2.617200,havuz,SM,kalca_ext
2.626350,havuz,SM,kalca_ext
2.635875,havuz,SM,kalca_ext
2.655050,havuz,SM,kalca_ext
2.812825,havuz,SM,kalca_ext
2.822850,havuz,SM,kalca_ext
2.832175,havuz,SM,kalca_ext
2.841375,havuz,SM,kalca_ext
2.850675,havuz,SM,kalca_ext
2.860075,havuz,SM,kalca_ext
2.869075,havuz,SM,kalca_ext
2.877850,havuz,SM,kalca_ext
2.886600,havuz,SM,kalca_ext
2.895525,havuz,SM,kalca_ext
2.904500,havuz,SM,kalca_ext
2.913500,havuz,SM,kalca_ext
2.922525,havuz,SM,kalca_ext
2.931550,havuz,SM,kalca_ext
2.940550,havuz,SM,kalca_ext
2.949575,havuz,SM,kalca_ext
2.958575,havuz,SM,kalca_ext
2.967625,havuz,SM,kalca_ext
2.976625,havuz,SM,kalca_ext
2.985675,havuz,SM,kalca_ext
2.994700,havuz,SM,kalca_ext
0.005950,havuz,AB,kalca_ext
0.014750,havuz,AB,kalca_ext
0.023875,havuz,AB,kalca_ext
0.033125,havuz,AB,kalca_ext
0.042300,havuz,AB,kalca_ext
0.051400,havuz,AB,kalca_ext
0.060450,havuz,AB,kalca_ext
0.069475,havuz,AB,kalca_ext
0.078525,havuz,AB,kalca_ext
0.087525,havuz,AB,kalca_ext
0.096600,havuz,AB,kalca_ext
0.105775,havuz,AB,kalca_ext
0.115450,havuz,AB,kalca_ext
0.126025,havuz,AB,kalca_ext
0.137250,havuz,AB,kalca_ext
0.147625,havuz,AB,kalca_ext
0.156825,havuz,AB,kalca_ext
0.165950,havuz,AB,kalca_ext
0.174950,havuz,AB,kalca_ext
0.183825,havuz,AB,kalca_ext
0.192675,havuz,AB,kalca_ext
0.201625,havuz,AB,kalca_ext
0.210600,havuz,AB,kalca_ext
0.219625,havuz,AB,kalca_ext
0.228625,havuz,AB,kalca_ext
0.237650,havuz,AB,kalca_ext
0.246675,havuz,AB,kalca_ext
0.255700,havuz,AB,kalca_ext
0.264725,havuz,AB,kalca_ext
0.273750,havuz,AB,kalca_ext
0.282800,havuz,AB,kalca_ext
0.291800,havuz,AB,kalca_ext
0.300950,havuz,AB,kalca_ext
0.310175,havuz,AB,kalca_ext
0.320200,havuz,AB,kalca_ext
0.493475,havuz,AB,kalca_ext
0.503500,havuz,AB,kalca_ext
0.512800,havuz,AB,kalca_ext
0.522050,havuz,AB,kalca_ext
0.531525,havuz,AB,kalca_ext
0.540600,havuz,AB,kalca_ext
0.549425,havuz,AB,kalca_ext
0.558225,havuz,AB,kalca_ext
0.567175,havuz,AB,kalca_ext
0.576200,havuz,AB,kalca_ext
0.585200,havuz,AB,kalca_ext
0.594200,havuz,AB,kalca_ext
0.603200,havuz,AB,kalca_ext
0.612225,havuz,AB,kalca_ext
0.621250,havuz,AB,kalca_ext
0.630275,havuz,AB,kalca_ext
0.639275,havuz,AB,kalca_ext
0.648325,havuz,AB,kalca_ext
0.657325,havuz,AB,kalca_ext
0.666350,havuz,AB,kalca_ext
0.675400,havuz,AB,kalca_ext
0.684425,havuz,AB,kalca_ext
0.693600,havuz,AB,kalca_ext
0.703075,havuz,AB,kalca_ext
0.720100,havuz,AB,kalca_ext
0.880200,havuz,AB,kalca_ext
0.890250,havuz,AB,kalca_ext
0.899550,havuz,AB,kalca_ext
0.908750,havuz,AB,kalca_ext
0.918100,havuz,AB,kalca_ext
0.927500,havuz,AB,kalca_ext
0.936500,havuz,AB,kalca_ext
0.945250,havuz,AB,kalca_ext
0.954000,havuz,AB,kalca_ext
0.962925,havuz,AB,kalca_ext
0.971900,havuz,AB,kalca_ext
0.980900,havuz,AB,kalca_ext
0.989900,havuz,AB,kalca_ext
0.998950,havuz,AB,kalca_ext
1.007950,havuz,AB,kalca_ext
1.016975,havuz,AB,kalca_ext
1.025975,havuz,AB,kalca_ext
1.035025,havuz,AB,kalca_ext
1.044025,havuz,AB,kalca_ext
1.053075,havuz,AB,kalca_ext
1.062100,havuz,AB,kalca_ext
1.071125,havuz,AB,kalca_ext
1.080300,havuz,AB,kalca_ext
1.089800,havuz,AB,kalca_ext
1.109150,havuz,AB,kalca_ext
1.266725,havuz,AB,kalca_ext
1.276725,havuz,AB,kalca_ext
1.286075,havuz,AB,kalca_ext
1.295300,havuz,AB,kalca_ext
1.304550,havuz,AB,kalca_ext
1.314025,havuz,AB,kalca_ext
1.323050,havuz,AB,kalca_ext
1.331800,havuz,AB,kalca_ext
1.340525,havuz,AB,kalca_ext
1.349425,havuz,AB,kalca_ext
1.358450,havuz,AB,kalca_ext
1.367425,havuz,AB,kalca_ext
1.376450,havuz,AB,kalca_ext
1.385450,havuz,AB,kalca_ext
1.394475,havuz,AB,kalca_ext
1.403500,havuz,AB,kalca_ext
1.412500,havuz,AB,kalca_ext
1.421525,havuz,AB,kalca_ext
1.430575,havuz,AB,kalca_ext
1.439575,havuz,AB,kalca_ext
1.448625,havuz,AB,kalca_ext
1.457625,havuz,AB,kalca_ext
1.466825,havuz,AB,kalca_ext
1.476325,havuz,AB,kalca_ext
1.495450,havuz,AB,kalca_ext
1.653250,havuz,AB,kalca_ext
1.663275,havuz,AB,kalca_ext
1.672600,havuz,AB,kalca_ext
1.681825,havuz,AB,kalca_ext
1.691075,havuz,AB,kalca_ext
1.700550,havuz,AB,kalca_ext
1.709575,havuz,AB,kalca_ext
1.718325,havuz,AB,kalca_ext
1.727050,havuz,AB,kalca_ext
1.736000,havuz,AB,kalca_ext
1.744975,havuz,AB,kalca_ext
1.753975,havuz,AB,kalca_ext
1.762975,havuz,AB,kalca_ext
1.772000,havuz,AB,kalca_ext
1.781025,havuz,AB,kalca_ext
1.790025,havuz,AB,kalca_ext
1.799050,havuz,AB,kalca_ext
1.808075,havuz,AB,kalca_ext
1.817100,havuz,AB,kalca_ext
1.826100,havuz,AB,kalca_ext
1.835150,havuz,AB,kalca_ext
1.844200,havuz,AB,kalca_ext
1.853350,havuz,AB,kalca_ext
1.862850,havuz,AB,kalca_ext
1.882025,havuz,AB,kalca_ext
2.039775,havuz,AB,kalca_ext
2.049825,havuz,AB,kalca_ext
2.059125,havuz,AB,kalca_ext
2.068350,havuz,AB,kalca_ext
2.077650,havuz,AB,kalca_ext
2.087075,havuz,AB,kalca_ext
2.096100,havuz,AB,kalca_ext
2.104850,havuz,AB,kalca_ext
2.113600,havuz,AB,kalca_ext
2.122500,havuz,AB,kalca_ext
2.131500,havuz,AB,kalca_ext
2.140475,havuz,AB,kalca_ext
2.149500,havuz,AB,kalca_ext
2.158525,havuz,AB,kalca_ext
2.167525,havuz,AB,kalca_ext
2.176550,havuz,AB,kalca_ext
2.185550,havuz,AB,kalca_ext
2.194600,havuz,AB,kalca_ext
2.203625,havuz,AB,kalca_ext
2.212650,havuz,AB,kalca_ext
2.221675,havuz,AB,kalca_ext
2.230700,havuz,AB,kalca_ext
2.239875,havuz,AB,kalca_ext
2.249375,havuz,AB,kalca_ext
2.268600,havuz,AB,kalca_ext
2.426300,havuz,AB,kalca_ext
2.436325,havuz,AB,kalca_ext
2.445650,havuz,AB,kalca_ext
2.454875,havuz,AB,kalca_ext
2.464125,havuz,AB,kalca_ext
2.473600,havuz,AB,kalca_ext
2.482625,havuz,AB,kalca_ext
2.491375,havuz,AB,kalca_ext
2.500125,havuz,AB,kalca_ext
2.509050,havuz,AB,kalca_ext
2.518025,havuz,AB,kalca_ext
2.527025,havuz,AB,kalca_ext
2.536025,havuz,AB,kalca_ext
2.545050,havuz,AB,kalca_ext
2.554075,havuz,AB,kalca_ext
2.563075,havuz,AB,kalca_ext
2.572075,havuz,AB,kalca_ext
2.581125,havuz,AB,kalca_ext
2.590150,havuz,AB,kalca_ext
2.599175,havuz,AB,kalca_ext
2.608200,havuz,AB,kalca_ext
2.617225,havuz,AB,kalca_ext
2.626400,havuz,AB,kalca_ext
2.635900,havuz,AB,kalca_ext
2.655125,havuz,AB,kalca_ext
2.812825,havuz,AB,kalca_ext
2.822850,havuz,AB,kalca_ext
2.832175,havuz,AB,kalca_ext
2.841400,havuz,AB,kalca_ext
2.850700,havuz,AB,kalca_ext
2.860125,havuz,AB,kalca_ext
2.869150,havuz,AB,kalca_ext
2.877900,havuz,AB,kalca_ext
2.886650,havuz,AB,kalca_ext
2.895550,havuz,AB,kalca_ext
2.904550,havuz,AB,kalca_ext
2.913525,havuz,AB,kalca_ext
2.922550,havuz,AB,kalca_ext
2.931575,havuz,AB,kalca_ext
2.940575,havuz,AB,kalca_ext
2.949600,havuz,AB,kalca_ext
2.958600,havuz,AB,kalca_ext
2.967650,havuz,AB,kalca_ext
2.976675,havuz,AB,kalca_ext
2.985700,havuz,AB,kalca_ext
2.994725,havuz,AB,kalca_ext
0.005975,havuz,AM,kalca_ext
0.014750,havuz,AM,kalca_ext
0.023875,havuz,AM,kalca_ext
0.033125,havuz,AM,kalca_ext
0.042325,havuz,AM,kalca_ext
0.051400,havuz,AM,kalca_ext
0.060475,havuz,AM,kalca_ext
0.069500,havuz,AM,kalca_ext
0.078550,havuz,AM,kalca_ext
0.087550,havuz,AM,kalca_ext
0.096625,havuz,AM,kalca_ext
0.105800,havuz,AM,kalca_ext
0.115450,havuz,AM,kalca_ext
0.126025,havuz,AM,kalca_ext
0.137300,havuz,AM,kalca_ext
0.147650,havuz,AM,kalca_ext
0.156825,havuz,AM,kalca_ext
0.165975,havuz,AM,kalca_ext
0.174975,havuz,AM,kalca_ext
0.183825,havuz,AM,kalca_ext
0.192700,havuz,AM,kalca_ext
0.201625,havuz,AM,kalca_ext
0.210600,havuz,AM,kalca_ext
0.219625,havuz,AM,kalca_ext
0.228650,havuz,AM,kalca_ext
0.237650,havuz,AM,kalca_ext
0.246675,havuz,AM,kalca_ext
0.255725,havuz,AM,kalca_ext
0.264725,havuz,AM,kalca_ext
0.273750,havuz,AM,kalca_ext
0.282800,havuz,AM,kalca_ext
0.291800,havuz,AM,kalca_ext
0.300975,havuz,AM,kalca_ext
0.310175,havuz,AM,kalca_ext
0.320200,havuz,AM,kalca_ext
0.493500,havuz,AM,kalca_ext
0.503500,havuz,AM,kalca_ext
0.512800,havuz,AM,kalca_ext
0.522050,havuz,AM,kalca_ext
0.531550,havuz,AM,kalca_ext
0.540625,havuz,AM,kalca_ext
0.549425,havuz,AM,kalca_ext
0.558250,havuz,AM,kalca_ext
0.567200,havuz,AM,kalca_ext
0.576200,havuz,AM,kalca_ext
0.585200,havuz,AM,kalca_ext
0.594200,havuz,AM,kalca_ext
0.603225,havuz,AM,kalca_ext
0.612225,havuz,AM,kalca_ext
0.621250,havuz,AM,kalca_ext
0.630275,havuz,AM,kalca_ext
0.639275,havuz,AM,kalca_ext
0.648325,havuz,AM,kalca_ext
0.657350,havuz,AM,kalca_ext
0.666350,havuz,AM,kalca_ext
0.675400,havuz,AM,kalca_ext
0.684425,havuz,AM,kalca_ext
0.693600,havuz,AM,kalca_ext
0.703075,havuz,AM,kalca_ext
0.720100,havuz,AM,kalca_ext
0.880225,havuz,AM,kalca_ext
0.890250,havuz,AM,kalca_ext
0.899550,havuz,AM,kalca_ext
0.908750,havuz,AM,kalca_ext
0.918100,havuz,AM,kalca_ext
0.927525,havuz,AM,kalca_ext
0.936525,havuz,AM,kalca_ext
0.945275,havuz,AM,kalca_ext
0.954025,havuz,AM,kalca_ext
0.962950,havuz,AM,kalca_ext
0.971925,havuz,AM,kalca_ext
0.980925,havuz,AM,kalca_ext
0.989925,havuz,AM,kalca_ext
0.998950,havuz,AM,kalca_ext
1.007975,havuz,AM,kalca_ext
1.016975,havuz,AM,kalca_ext
1.026000,havuz,AM,kalca_ext
1.035025,havuz,AM,kalca_ext
1.044050,havuz,AM,kalca_ext
1.053075,havuz,AM,kalca_ext
1.062100,havuz,AM,kalca_ext
1.071150,havuz,AM,kalca_ext
1.080300,havuz,AM,kalca_ext
1.089800,havuz,AM,kalca_ext
1.109175,havuz,AM,kalca_ext
1.266750,havuz,AM,kalca_ext
1.276725,havuz,AM,kalca_ext
1.286075,havuz,AM,kalca_ext
1.295300,havuz,AM,kalca_ext
1.304550,havuz,AM,kalca_ext
1.314050,havuz,AM,kalca_ext
1.323075,havuz,AM,kalca_ext
1.331825,havuz,AM,kalca_ext
1.340525,havuz,AM,kalca_ext
1.349450,havuz,AM,kalca_ext
1.358450,havuz,AM,kalca_ext
1.367450,havuz,AM,kalca_ext
1.376450,havuz,AM,kalca_ext
1.385450,havuz,AM,kalca_ext
1.394500,havuz,AM,kalca_ext
1.403500,havuz,AM,kalca_ext
1.412525,havuz,AM,kalca_ext
1.421525,havuz,AM,kalca_ext
1.430575,havuz,AM,kalca_ext
1.439575,havuz,AM,kalca_ext
1.448625,havuz,AM,kalca_ext
1.457650,havuz,AM,kalca_ext
1.466825,havuz,AM,kalca_ext
1.476325,havuz,AM,kalca_ext
1.495450,havuz,AM,kalca_ext
1.653275,havuz,AM,kalca_ext
1.663275,havuz,AM,kalca_ext
1.672600,havuz,AM,kalca_ext
1.681850,havuz,AM,kalca_ext
1.691100,havuz,AM,kalca_ext
1.700575,havuz,AM,kalca_ext
1.709600,havuz,AM,kalca_ext
1.718325,havuz,AM,kalca_ext
1.727050,havuz,AM,kalca_ext
1.736000,havuz,AM,kalca_ext
1.744975,havuz,AM,kalca_ext
1.753975,havuz,AM,kalca_ext
1.762975,havuz,AM,kalca_ext
1.772025,havuz,AM,kalca_ext
1.781025,havuz,AM,kalca_ext
1.790025,havuz,AM,kalca_ext
1.799050,havuz,AM,kalca_ext
1.808075,havuz,AM,kalca_ext
1.817100,havuz,AM,kalca_ext
1.826125,havuz,AM,kalca_ext
1.835150,havuz,AM,kalca_ext
1.844200,havuz,AM,kalca_ext
1.853350,havuz,AM,kalca_ext
1.862850,havuz,AM,kalca_ext
1.882025,havuz,AM,kalca_ext
2.039800,havuz,AM,kalca_ext
2.049825,havuz,AM,kalca_ext
2.059125,havuz,AM,kalca_ext
2.068350,havuz,AM,kalca_ext
2.077675,havuz,AM,kalca_ext
2.087100,havuz,AM,kalca_ext
2.096125,havuz,AM,kalca_ext
2.104850,havuz,AM,kalca_ext
2.113600,havuz,AM,kalca_ext
2.122525,havuz,AM,kalca_ext
2.131500,havuz,AM,kalca_ext
2.140500,havuz,AM,kalca_ext
2.149500,havuz,AM,kalca_ext
2.158525,havuz,AM,kalca_ext
2.167550,havuz,AM,kalca_ext
2.176550,havuz,AM,kalca_ext
2.185575,havuz,AM,kalca_ext
2.194600,havuz,AM,kalca_ext
2.203625,havuz,AM,kalca_ext
2.212675,havuz,AM,kalca_ext
2.221675,havuz,AM,kalca_ext
2.230725,havuz,AM,kalca_ext
2.239875,havuz,AM,kalca_ext
2.249375,havuz,AM,kalca_ext
2.268600,havuz,AM,kalca_ext
2.426325,havuz,AM,kalca_ext
2.436325,havuz,AM,kalca_ext
2.445650,havuz,AM,kalca_ext
2.454875,havuz,AM,kalca_ext
2.464150,havuz,AM,kalca_ext
2.473625,havuz,AM,kalca_ext
2.482650,havuz,AM,kalca_ext
2.491375,havuz,AM,kalca_ext
2.500125,havuz,AM,kalca_ext
2.509050,havuz,AM,kalca_ext
2.518025,havuz,AM,kalca_ext
2.527025,havuz,AM,kalca_ext
2.536025,havuz,AM,kalca_ext
2.545075,havuz,AM,kalca_ext
2.554075,havuz,AM,kalca_ext
2.563075,havuz,AM,kalca_ext
2.572100,havuz,AM,kalca_ext
2.581125,havuz,AM,kalca_ext
2.590150,havuz,AM,kalca_ext
2.599200,havuz,AM,kalca_ext
2.608200,havuz,AM,kalca_ext
2.617250,havuz,AM,kalca_ext
2.626400,havuz,AM,kalca_ext
2.635900,havuz,AM,kalca_ext
2.655125,havuz,AM,kalca_ext
2.812850,havuz,AM,kalca_ext
2.822875,havuz,AM,kalca_ext
2.832175,havuz,AM,kalca_ext
2.841400,havuz,AM,kalca_ext
2.850700,havuz,AM,kalca_ext
2.860150,havuz,AM,kalca_ext
2.869175,havuz,AM,kalca_ext
2.877900,havuz,AM,kalca_ext
2.886650,havuz,AM,kalca_ext
2.895575,havuz,AM,kalca_ext
2.904550,havuz,AM,kalca_ext
2.913550,havuz,AM,kalca_ext
2.922550,havuz,AM,kalca_ext
2.931575,havuz,AM,kalca_ext
2.940600,havuz,AM,kalca_ext
2.949600,havuz,AM,kalca_ext
2.958625,havuz,AM,kalca_ext
2.967650,havuz,AM,kalca_ext
2.976675,havuz,AM,kalca_ext
2.985725,havuz,AM,kalca_ext
2.994725,havuz,AM,kalca_ext
0.005975,havuz,AL,kalca_ext
0.014775,havuz,AL,kalca_ext
0.023875,havuz,AL,kalca_ext
0.033125,havuz,AL,kalca_ext
0.042325,havuz,AL,kalca_ext
0.051425,havuz,AL,kalca_ext
0.060475,havuz,AL,kalca_ext
0.069500,havuz,AL,kalca_ext
0.078550,havuz,AL,kalca_ext
0.087550,havuz,AL,kalca_ext
0.096625,havuz,AL,kalca_ext
0.105800,havuz,AL,kalca_ext
0.115475,havuz,AL,kalca_ext
0.126050,havuz,AL,kalca_ext
0.137300,havuz,AL,kalca_ext
0.147675,havuz,AL,kalca_ext
0.156850,havuz,AL,kalca_ext
0.165975,havuz,AL,kalca_ext
0.174975,havuz,AL,kalca_ext
0.183850,havuz,AL,kalca_ext
0.192700,havuz,AL,kalca_ext
0.201625,havuz,AL,kalca_ext
0.210625,havuz,AL,kalca_ext
0.219650,havuz,AL,kalca_ext
0.228650,havuz,AL,kalca_ext
0.237650,havuz,AL,kalca_ext
0.246675,havuz,AL,kalca_ext
